4 49 69 9 289 107 9 175 7	2 13 5 36 7 7 14 11 20 44 12 17	13 5 36 7 7 14 11 20 44 12 17 3
4 171 191 25 433 57 9 274 147 73 5 39 14 7	2 8 18 37 22 22 10 32 32 9 33 33	8 18 37 22 22 10 32 32 9 33 33 3
4 35 25 9 91 37 49 69 149 93 7	2 27 5 16 7 20 23 13 15 36 17 17 14 26 22	27 5 16 7 20 23 13 15 36 17 17 14 26 22 3
4 77 9 289 7	2 39 5 40 7 11	39 5 40 7 11 3
4 171 172 144 434 83 73 12 69 144 7	2 13 17 37 15 15 36 26 26 14 22 22	13 17 37 15 15 36 26 26 14 22 22 3
4 68 149 435 107 9 436 7	2 21 5 14 7 11 44 20 15	21 5 14 7 11 44 20 15 3
4 49 69 149 13 107 9 15 7	2 13 5 36 7 7 14 11 20 44 12 17	13 5 36 7 7 14 11 20 44 12 17 3
4 49 9 105 25 9 330 7	2 13 5 14 7 11 16 20 15	13 5 14 7 11 16 20 15 3
4 75 147 73 437 149 93 435 7	2 8 20 37 11 11 10 12 17	8 20 37 11 11 10 12 17 3
4 75 147 73 5 9 438 45 14 7	2 8 20 37 11 11 10 12 17 9 26 26	8 20 37 11 11 10 12 17 9 26 26 3
4 49 163 9 439 440 7	2 13 5 51 7 7 14 11 12	13 5 51 7 7 14 11 12 3
4 35 441 25 9 26 27 7	2 27 5 16 7 15	27 5 16 7 15 3
4 265 69 25 9 54 7	2 61 5 62 7 7 16 11 12	61 5 62 7 7 16 11 12 3
4 171 176 177 144 442 443 147 73 68 69 144 442 443 7	2 13 22 37 26 26 36 18 18 14 32 42	13 22 37 26 26 36 18 18 14 32 42 3
4 68 69 149 444 14 9 334 15 7	2 13 5 36 7 7 14 11 20 44 12 26	13 5 36 7 7 14 11 20 44 12 26 3
4 83 73 32 5 14 9 30 7	2 8 20 37 7 7 9 12 12 10 15 17	8 20 37 7 7 9 12 12 10 15 17 3
4 147 73 32 12 445 9 446 7	2 13 20 37 7 7 16 12 12 14 15 17	13 20 37 7 7 16 12 12 14 15 17 3
4 147 73 120 9 447 57 9 81 82 7	2 45 11 37 7 7 14 20 12 16 15 22	45 11 37 7 7 14 20 12 16 15 22 3
4 12 9 29 16 9 15 255 76 6 7	2 21 5 14 7 22	21 5 14 7 22 3
4 83 73 304 415 9 277 7	2 21 11 37 7 7 14 12 15	21 11 37 7 7 14 12 15 3
4 68 78 399 107 9 175 7	2 21 5 14 7 11 44 20 15	21 5 14 7 11 44 20 15 3
4 171 176 177 144 448 147 73 68 69 144 7	2 13 26 37 17 17 36 22 22 14 18 18	13 26 37 17 17 36 22 22 14 18 18 3
4 68 69 149 121 7	2 13 5 36 7 7 14 11 20	13 5 36 7 7 14 11 20 3
4 171 176 177 25 449 193 450 165 147 73 49 69 178 7	2 13 32 37 18 18 36 33 33 14 42 42	13 32 37 18 18 36 33 33 14 42 42 3
4 49 9 123 25 9 274 7	2 13 5 14 7 11 16 20 15	13 5 14 7 11 16 20 15 3
4 12 9 93 16 9 15 95 9 140 27 7	2 21 5 14 7 18	21 5 14 7 18 3
4 75 147 73 404 69 9 96 89 7	2 66 20 71 11 11 67 12 12 14 15 26	66 20 71 11 11 67 12 12 14 15 26 3
4 49 9 451 25 9 274 7	2 13 5 14 7 11 16 20 15	13 5 14 7 11 16 20 15 3
4 171 452 201 177 25 12 78 274 83 73 5 9 274 14 7	2 8 32 37 18 18 10 33 42 9 38 38	8 32 37 18 18 10 33 42 9 38 38 3
4 68 69 149 289 7	2 13 5 36 7 7 14 11 20	13 5 36 7 7 14 11 20 3
4 5 14 9 453 7	2 8 5 9 7 7 10 11 20	8 5 9 7 7 10 11 20 3
4 309 149 377 57 9 87 57 149 88 7	2 45 5 14 7 11 16 20 22	45 5 14 7 11 16 20 22 3
4 454 9 455 7	2 8 5 10 7 11	8 5 10 7 11 3
4 150 102 9 289 7	2 39 5 40 7 20	39 5 40 7 20 3
4 32 12 149 328 25 9 405 27 7	2 13 7 14 11 20 16 12 26	13 7 14 11 20 16 12 26 3
4 120 9 129 57 9 329 7	2 45 5 14 7 11 16 20 15	45 5 14 7 11 16 20 15 3
4 66 9 417 7	2 54 5 56 7 11	54 5 56 7 11 3
4 38 14 9 30 7	2 8 5 9 7 7 10 11 20	8 5 9 7 7 10 11 20 3
4 5 14 9 456 7	2 8 5 9 7 7 10 11 20	8 5 9 7 7 10 11 20 3
4 5 8 9 407 7	2 8 5 9 7 7 10 11 20	8 5 9 7 7 10 11 20 3
4 120 9 147 57 9 328 7	2 45 5 14 7 11 16 20 15	45 5 14 7 11 16 20 15 3
4 32 66 9 284 7	2 54 7 56 11 20	54 7 56 11 20 3
4 32 128 9 413 7	2 54 7 55 11 20	54 7 55 11 20 3
4 120 9 147 57 9 329 7	2 45 5 14 7 11 16 20 15	45 5 14 7 11 16 20 15 3
4 5 8 9 365 37 5 8 9 435 7	2 8 5 9 7 7 10 11 20 23 8 15 9 17 17 10 26 22	8 5 9 7 7 10 11 20 23 8 15 9 17 17 10 26 22 3
4 457 9 458 7	2 8 5 10 7 11	8 5 10 7 11 3
4 12 9 105 107 9 459 37 120 39 14 9 117 15 7	2 21 5 14 7 11 44 20 15 23 45 26 14 22 22 16 18 42	21 5 14 7 11 44 20 15 23 45 26 14 22 22 16 18 42 3
4 75 147 73 49 69 78 289 7	2 13 20 37 11 11 36 12 12 14 15 17	13 20 37 11 11 36 12 12 14 15 17 3
4 187 233 35 25 9 405 27 7	2 27 11 14 7 7 16 20 17	27 11 14 7 7 16 20 17 3
4 187 233 12 9 123 25 9 52 7	2 13 11 37 7 7 14 20 12 16 15 26	13 11 37 7 7 14 20 12 16 15 26 3
4 75 147 73 49 69 9 29 7	2 13 20 37 11 11 36 12 12 14 15 17	13 20 37 11 11 36 12 12 14 15 17 3
4 12 9 129 107 9 15 37 460 39 25 108 9 431 7	2 21 5 14 7 11 44 20 15	21 5 14 7 11 44 20 15 3
4 12 9 156 25 9 88 7	2 13 5 14 7 11 16 20 15	13 5 14 7 11 16 20 15 3
4 187 233 35 25 9 461 88 7	2 27 11 14 7 7 16 20 17	27 11 14 7 7 16 20 17 3
4 120 9 97 14 9 253 7	2 45 5 14 7 11 16 20 15	45 5 14 7 11 16 20 15 3
4 75 147 73 120 9 30 14 7	2 8 20 37 11 11 10 12 15 9 17 17	8 20 37 11 11 10 12 15 9 17 17 3
4 75 147 73 120 9 413 166 9 462 170 7	2 54 20 37 11 11 55 12 15 73 17 18	54 20 37 11 11 55 12 15 73 17 18 3
4 120 9 463 57 9 124 7	2 45 5 14 7 11 16 20 15	45 5 14 7 11 16 20 15 3
4 187 233 35 68 149 13 57 9 26 27 7	2 21 20 14 12 18	21 20 14 12 18 3
4 9 328 464 25 35 445 83 73 12 39 445 32 7	2 13 22 37 26 26 14 18 18 16 32 32	13 22 37 26 26 14 18 18 16 32 32 3
4 150 102 149 465 57 9 140 27 7	2 39 5 40 7 20 30 12 26	39 5 40 7 20 30 12 26 3
4 32 120 9 13 14 9 15 57 9 140 27 7	2 45 7 14 11 20 16 12 32	45 7 14 11 20 16 12 32 3
4 35 221 9 54 7	2 27 5 16 7 20	27 5 16 7 20 3
4 77 9 274 7	2 39 5 40 7 11	39 5 40 7 11 3
4 49 9 29 25 9 88 7	2 13 5 14 7 11 16 20 15	13 5 14 7 11 16 20 15 3
4 258 9 188 25 9 26 27 7	2 13 5 14 7 11 16 20 17	13 5 14 7 11 16 20 17 3
4 77 9 133 57 9 330 7	2 39 5 40 7 11 30 20 15	39 5 40 7 11 30 20 15 3
4 35 68 9 13 7	2 21 7 14 11 20	21 7 14 11 20 3
4 32 120 9 13 57 9 140 27 7	2 45 7 14 11 20 16 12 26	45 7 14 11 20 16 12 26 3
4 35 25 9 96 57 9 330 7	2 27 5 16 7 17	27 5 16 7 17 3
4 32 12 9 13 25 9 54 7	2 13 7 14 11 20 16 12 17	13 7 14 11 20 16 12 17 3
4 150 102 149 29 7	2 39 5 40 7 20	39 5 40 7 20 3
4 49 9 188 25 9 88 7	2 13 5 14 7 11 16 20 15	13 5 14 7 11 16 20 15 3
4 77 9 48 14 9 15 7	2 39 5 40 7 11 30 20 15	39 5 40 7 11 30 20 15 3
4 77 9 71 7	2 39 5 40 7 11	39 5 40 7 11 3
4 49 9 136 25 9 26 27 7	2 13 5 14 7 11 16 20 17	13 5 14 7 11 16 20 17 3
4 32 12 9 188 25 9 88 7	2 13 7 14 11 20 16 12 17	13 7 14 11 20 16 12 17 3
4 32 65 80 9 26 27 7	2 27 7 16 11 15	27 7 16 11 15 3
4 65 80 9 52 7	2 27 5 16 7 20	27 5 16 7 20 3
4 376 25 9 15 7	2 27 5 16 7 20	27 5 16 7 20 3
4 77 9 129 7	2 39 5 40 7 11	39 5 40 7 11 3
4 77 9 129 95 17 57 9 52 7	2 39 5 40 7 12 30 15 26	39 5 40 7 12 30 15 26 3
4 65 80 9 88 7	2 27 5 16 7 20	27 5 16 7 20 3
4 32 68 9 363 107 9 100 7	2 21 7 14 11 20 44 12 17	21 7 14 11 20 44 12 17 3
4 35 25 9 330 7	2 27 5 16 7 20	27 5 16 7 20 3
4 150 102 9 100 57 9 54 7	2 39 5 40 7 20 30 12 17	39 5 40 7 20 30 12 17 3
4 32 265 69 25 9 26 27 7	2 61 7 62 11 11 16 20 17	61 7 62 11 11 16 20 17 3
4 77 9 29 57 9 330 7	2 39 5 40 7 11 30 20 15	39 5 40 7 11 30 20 15 3
4 49 9 129 25 9 52 7	2 13 5 14 7 11 16 20 15	13 5 14 7 11 16 20 15 3
4 49 9 136 25 9 140 27 7	2 13 5 14 7 11 16 20 17	13 5 14 7 11 16 20 17 3
4 77 78 129 57 9 52 7	2 39 5 40 7 11 30 20 15	39 5 40 7 11 30 20 15 3
4 77 9 29 7	2 39 5 40 7 11	39 5 40 7 11 3
4 32 265 33 286 37 206 39 252 7	2 61 7 62 11 20 48 26 26	61 7 62 11 20 48 26 26 3
4 150 102 9 123 57 9 54 7	2 39 5 40 7 20 30 12 17	39 5 40 7 20 30 12 17 3
4 35 25 9 96 57 9 26 27 7	2 27 5 16 7 26	27 5 16 7 26 3
4 120 9 29 57 9 52 133 7	2 45 5 14 7 11 16 20 17	45 5 14 7 11 16 20 17 3
4 125 9 29 57 9 52 146 7	2 46 5 14 7 11 16 20 17	46 5 14 7 11 16 20 17 3
4 378 9 13 57 9 88 7	2 46 5 14 7 11 16 20 15	46 5 14 7 11 16 20 15 3
4 120 9 29 14 9 15 57 9 140 27 7	2 45 5 14 7 11 16 20 18	45 5 14 7 11 16 20 18 3
4 12 9 29 25 9 88 7	2 13 5 14 7 11 16 20 15	13 5 14 7 11 16 20 15 3
4 120 9 129 14 9 15 57 9 330 7	2 45 5 14 7 11 16 20 22	45 5 14 7 11 16 20 22 3
4 120 9 129 14 9 15 57 9 140 27 7	2 45 5 14 7 11 16 20 18	45 5 14 7 11 16 20 18 3
4 12 9 29 25 9 54 7	2 13 5 14 7 11 16 20 15	13 5 14 7 11 16 20 15 3
4 12 9 129 25 9 140 27 7	2 13 5 14 7 11 16 20 17	13 5 14 7 11 16 20 17 3
4 101 102 78 71 57 9 26 27 7	2 39 5 40 7 20 30 12 26	39 5 40 7 20 30 12 26 3
4 12 9 129 25 9 52 7	2 13 5 14 7 11 16 20 15	13 5 14 7 11 16 20 15 3
4 101 102 9 133 57 9 330 7	2 39 5 40 7 20 30 12 17	39 5 40 7 20 30 12 17 3
4 12 9 136 221 9 88 7	2 13 5 14 7 11 16 20 15	13 5 14 7 11 16 20 15 3
4 101 102 9 129 7	2 39 5 40 7 20	39 5 40 7 20 3
4 12 9 13 25 9 88 7	2 13 5 14 7 11 16 20 15	13 5 14 7 11 16 20 15 3
4 322 107 9 466 7	2 60 5 16 7 20	60 5 16 7 20 3
4 292 69 178 194 107 9 15 7	2 66 5 67 7 7 14 11 17	66 5 67 7 7 14 11 17 3
4 77 9 10 126 7	2 39 5 40 7 20	39 5 40 7 20 3
4 35 25 9 87 95 9 140 27 7	2 27 5 16 7 26	27 5 16 7 26 3
4 32 77 9 100 7	2 39 7 40 11 20	39 7 40 11 20 3
4 49 69 9 129 7	2 13 5 36 7 7 14 11 20	13 5 36 7 7 14 11 20 3
4 49 9 13 25 9 140 27 7	2 13 5 14 7 11 16 20 17	13 5 14 7 11 16 20 17 3
4 32 77 9 15 57 9 88 7	2 39 7 40 11 20 30 12 17	39 7 40 11 20 30 12 17 3
4 35 25 9 146 7	2 27 5 16 7 20	27 5 16 7 20 3
4 77 467 233 29 7	2 39 5 40 7 20	39 5 40 7 20 3
4 35 25 9 154 7	2 27 5 16 7 20	27 5 16 7 20 3
4 265 468 252 7	2 61 5 62 7 7 48 11 11	61 5 62 7 7 48 11 11 3
4 77 149 209 14 9 100 57 9 88 7	2 39 5 40 7 11 30 20 22	39 5 40 7 11 30 20 22 3
4 49 9 129 25 9 91 7	2 13 5 14 7 11 16 20 15	13 5 14 7 11 16 20 15 3
4 49 9 129 25 9 54 124 7	2 13 5 14 7 11 16 20 17	13 5 14 7 11 16 20 17 3
4 77 9 100 57 9 54 7	2 39 5 40 7 11 30 20 15	39 5 40 7 11 30 20 15 3
4 265 298 252 7	2 61 5 62 7 7 48 11 11	61 5 62 7 7 48 11 11 3
4 35 25 140 27 7	2 27 5 16 7 20	27 5 16 7 20 3
4 68 9 29 37 12 39 25 9 54 7	2 21 5 14 7 11 23 13 12 14 15 15 16 17 22	21 5 14 7 11 23 13 12 14 15 15 16 17 22 3
4 469 9 96 255 9 6 95 9 470 7	2 8 5 10 7 22	8 5 10 7 22 3
4 77 9 15 57 9 88 7	2 39 5 40 7 11 30 20 15	39 5 40 7 11 30 20 15 3
4 35 77 9 13 7	2 39 7 40 11 20	39 7 40 11 20 3
4 35 25 330 7	2 27 5 16 7 11	27 5 16 7 11 3
4 120 9 13 14 9 100 7	2 45 5 14 7 11 16 20 15	45 5 14 7 11 16 20 15 3
4 265 9 271 57 9 153 346 7	2 61 5 62 7 17	61 5 62 7 17 3
4 35 16 9 91 7	2 27 5 16 7 20	27 5 16 7 20 3
4 35 221 9 140 27 186 9 129 7	2 27 5 16 7 12	27 5 16 7 12 3
4 32 263 252 25 9 52 7	2 27 7 48 11 11 16 20 15	27 7 48 11 11 16 20 15 3
4 5 8 9 455 7	2 8 5 9 7 7 10 11 20	8 5 9 7 7 10 11 20 3
4 12 50 25 9 51 15 7	2 13 5 14 7 7 16 11 15	13 5 14 7 7 16 11 15 3
4 12 9 129 95 108 14 9 15 7	2 21 5 14 7 26	21 5 14 7 26 3
4 32 35 25 9 52 37 84 9 124 7	2 27 7 16 11 12 23 29 17 30 26 22	27 7 16 11 12 23 29 17 30 26 22 3
4 139 9 471 32 7	2 29 5 30 7 11	29 5 30 7 11 3
4 5 19 7	2 4 5 6 7 7	4 5 6 7 7 3
4 75 147 73 49 69 78 275 289 7	2 13 20 37 11 11 36 12 12 14 15 26	13 20 37 11 11 36 12 12 14 15 26 3
4 150 102 149 29 57 9 54 37 9 88 7	2 39 5 40 7 20 30 12 18	39 5 40 7 20 30 12 18 3
4 12 9 129 25 9 88 7	2 13 5 14 7 11 16 20 15	13 5 14 7 11 16 20 15 3
4 35 25 9 26 27 7	2 27 5 16 7 12	27 5 16 7 12 3
4 265 69 252 7	2 61 5 62 7 7 48 11 11	61 5 62 7 7 48 11 11 3
4 75 65 25 76 6 37 77 9 85 7	2 27 7 6 11 12 23 39 17 40 26 22	27 7 6 11 12 23 39 17 40 26 22 3
4 83 73 84 9 85 86 9 30 7	2 29 11 41 7 7 30 20 26	29 11 41 7 7 30 20 26 3
4 12 9 85 107 9 15 25 9 52 7	2 13 5 14 7 11 44 20 15 16 17 22	13 5 14 7 11 44 20 15 16 17 22 3
4 147 73 65 78 472 473 25 9 6 7	2 27 11 14 7 7 75 20 15 51 17 22	27 11 14 7 7 75 20 15 51 17 22 3
4 12 9 94 474 107 9 131 7	2 21 5 14 7 20 44 12 17	21 5 14 7 20 44 12 17 3
4 12 9 475 147 14 9 52 15 7	2 21 5 14 7 26	21 5 14 7 26 3
4 254 9 55 95 9 52 7	2 57 5 16 7 15	57 5 16 7 15 3
4 147 73 35 25 9 54 32 7	2 27 11 14 7 7 16 20 15	27 11 14 7 7 16 20 15 3
4 35 25 9 52 37 12 9 97 32 7	2 27 5 16 7 20 23 21 15 14 17 26	27 5 16 7 20 23 21 15 14 17 26 3
4 32 75 12 9 85 14 9 15 14 9 91 7	2 13 11 14 20 26 16 22 32	13 11 14 20 26 16 22 32 3
4 75 12 9 85 14 9 392 37 84 39 7	2 21 7 14 11 17 23 29 22 30 18 18	21 7 14 11 17 23 29 22 30 18 18 3
4 35 57 287 95 9 476 7	2 27 5 16 7 15	27 5 16 7 15 3
4 77 9 96 7	2 39 5 40 7 11	39 5 40 7 11 3
4 5 8 9 30 7	2 8 5 9 7 7 10 11 20	8 5 9 7 7 10 11 20 3
4 35 25 9 54 37 150 255 9 127 7	2 27 5 16 7 20 23 58 15 59 17 22	27 5 16 7 20 23 58 15 59 17 22 3
4 35 36 25 9 30 37 5 39 14 7	2 27 5 16 7 12 23 8 17 10 26 26 9 22 22	27 5 16 7 12 23 8 17 10 26 26 9 22 22 3
4 32 35 36 25 9 30 37 38 39 14 7	2 27 7 16 11 15 23 8 26 10 22 22 9 18 18	27 7 16 11 15 23 8 26 10 22 22 9 18 18 3
4 65 25 9 54 20 53 9 66 55 7	2 27 5 16 7 20 35 12 22	27 5 16 7 20 35 12 22 3
4 65 25 9 52 20 53 9 16 55 7	2 27 5 16 7 20 16 12 22	27 5 16 7 20 16 12 22 3
4 35 16 9 11 37 38 39 14 32 7	2 27 5 16 7 20 23 8 15 10 17 17 9 26 26	27 5 16 7 20 23 8 15 10 17 17 9 26 26 3
4 35 25 9 11 37 5 39 8 7	2 27 5 16 7 20 23 8 15 10 17 17 9 26 26	27 5 16 7 20 23 8 15 10 17 17 9 26 26 3
4 72 73 84 9 85 16 9 11 7	2 29 11 41 7 7 30 20 26	29 11 41 7 7 30 20 26 3
4 147 73 84 9 85 16 9 30 7	2 29 11 41 7 7 30 20 26	29 11 41 7 7 30 20 26 3
4 147 73 84 9 87 57 287 95 9 30 7	2 29 11 41 7 7 30 20 18	29 11 41 7 7 30 20 18 3
4 32 72 73 84 9 85 57 287 95 9 11 7	2 29 20 41 11 11 30 12 32	29 20 41 11 11 30 12 32 3
4 84 9 85 33 34 57 9 88 7	2 29 5 30 7 11 23 24 12 14 20 20 25 15 26	29 5 30 7 11 23 24 12 14 20 20 25 15 26 3
4 150 102 149 121 57 9 52 37 9 26 27 7	2 39 5 40 7 20 30 12 18	39 5 40 7 20 30 12 18 3
4 150 102 149 136 29 57 9 52 7	2 39 5 40 7 12 30 15 26	39 5 40 7 12 30 15 26 3
4 150 102 149 136 29 57 9 26 27 7	2 39 5 40 7 12 30 15 22	39 5 40 7 12 30 15 22 3
4 147 73 65 78 473 25 9 19 7	2 27 11 14 7 7 75 20 12 51 15 26	27 11 14 7 7 75 20 12 51 15 26 3
4 147 73 65 78 472 473 25 9 19 7	2 27 11 14 7 7 75 20 15 51 17 22	27 11 14 7 7 75 20 15 51 17 22 3
4 147 73 65 78 473 57 40 7	2 27 11 14 7 7 75 20 12 51 15 17	27 11 14 7 7 75 20 12 51 15 17 3
4 147 73 65 16 9 30 7	2 27 11 14 7 7 51 20 15	27 11 14 7 7 51 20 15 3
4 263 310 25 9 54 7	2 27 5 48 7 7 16 11 12	27 5 48 7 7 16 11 12 3
4 263 252 25 9 26 27 7	2 27 5 48 7 7 16 11 15	27 5 48 7 7 16 11 15 3
4 35 25 9 28 37 12 9 71 7	2 27 5 16 7 20 23 21 15 14 17 26	27 5 16 7 20 23 21 15 14 17 26 3
4 5 19 20 21 31 23 7	2 4 5 6 7 7 19 11 15	4 5 6 7 7 19 11 15 3
4 5 19 20 31 23 7	2 4 5 6 7 7 19 11 12	4 5 6 7 7 19 11 12 3
4 5 6 20 21 22 23 7	2 4 5 6 7 7 19 11 15	4 5 6 7 7 19 11 15 3
4 32 5 19 7	2 4 7 6 11 11	4 7 6 11 11 3
4 32 5 19 20 41 23 7	2 4 7 6 11 11 19 12 15	4 7 6 11 11 19 12 15 3
4 477 25 9 6 7	2 4 5 6 7 20	4 5 6 7 20 3
4 477 25 9 6 37 12 9 117 134 107 9 52 135 7	2 4 5 6 7 20 23 21 15 14 17 22 44 18 42	4 5 6 7 20 23 21 15 14 17 22 44 18 42 3
4 187 35 95 9 29 7	2 46 5 14 11 12	46 5 14 11 12 3
4 32 75 168 9 136 29 7	2 46 11 14 20 15	46 11 14 20 15 3
4 32 187 35 9 188 7	2 46 7 14 20 12	46 7 14 20 12 3
4 75 168 9 29 14 9 15 7	2 46 7 14 11 20 16 12 17	46 7 14 11 20 16 12 17 3
4 378 9 29 14 9 131 7	2 46 5 14 7 11 16 20 15	46 5 14 7 11 16 20 15 3
4 12 9 13 14 9 15 37 84 39 7	2 13 5 14 7 15 23 29 26 30 22 22	13 5 14 7 15 23 29 26 30 22 22 3
4 225 9 29 186 69 7	2 58 5 59 7 11	58 5 59 7 11 3
4 225 9 136 29 186 69 7	2 58 5 59 7 20	58 5 59 7 20 3
4 32 120 170 9 29 7	2 45 7 51 11 11 14 20 12	45 7 51 11 11 14 20 12 3
4 75 32 120 170 9 371 7	2 45 11 51 20 20 14 12 15	45 11 51 20 20 14 12 15 3
4 75 120 170 9 13 7	2 45 7 51 11 11 14 20 12	45 7 51 11 11 14 20 12 3
4 49 163 9 371 7	2 13 5 51 7 7 14 11 20	13 5 51 7 7 14 11 20 3
4 49 16 9 29 7	2 13 5 51 7 7 14 11 20	13 5 51 7 7 14 11 20 3
4 32 379 9 29 14 9 15 7	2 69 7 70 11 17	69 7 70 11 17 3
4 35 25 9 88 37 379 9 371 163 9 100 7	2 27 5 16 7 20 23 69 15 70 17 32	27 5 16 7 20 23 69 15 70 17 32 3
4 379 9 71 14 9 100 7	2 69 5 70 7 15	69 5 70 7 15 3
4 32 379 9 89 90 14 9 28 7	2 69 7 70 11 26	69 7 70 11 26 3
4 35 25 9 26 27 37 379 9 71 362 9 15 7	2 27 5 16 7 12 23 69 17 70 26 33	27 5 16 7 12 23 69 17 70 26 33 3
4 35 25 9 52 12 9 97 107 9 15 37 120 39 57 9 167 7	2 27 5 16 7 20 23 21 12 14 15 17 44 26 18 23 45 33 14 42 42 16 38 49	27 5 16 7 20 23 21 12 14 15 17 44 26 18 23 45 33 14 42 42 16 38 49 3
4 12 9 89 90 107 9 15 16 9 30 37 120 39 57 9 131 7	2 21 5 14 7 20 44 12 18 23 45 33 14 42 42 16 38 49	21 5 14 7 20 44 12 18 23 45 33 14 42 42 16 38 49 3
4 49 310 9 371 16 9 15 95 9 140 27 7	2 13 5 48 7 7 14 11 20 16 12 32	13 5 48 7 7 14 11 20 16 12 32 3
4 32 49 252 9 29 163 9 28 57 9 88 7	2 13 7 48 11 11 14 20 12 16 15 32	13 7 48 11 11 14 20 12 16 15 32 3
4 75 49 310 9 136 29 362 9 15 57 9 52 7	2 13 7 48 11 11 14 20 15 16 17 33	13 7 48 11 11 14 20 15 16 17 33 3
4 32 265 9 286 186 9 94 198 252 7	2 61 7 62 11 26 28 22 22	61 7 62 11 26 28 22 22 3
4 75 265 9 286 186 9 243 312 37 9 10 121 310 7	2 61 7 62 11 33 28 42 42	61 7 62 11 33 28 42 42 3
4 75 32 265 9 286 186 9 94 121 252 7	2 61 11 62 20 22 28 18 18	61 11 62 20 22 28 18 18 3
4 5 19 20 22 23 252 7	2 4 5 6 7 7 19 11 12 28 15 15	4 5 6 7 7 19 11 12 28 15 15 3
4 75 5 6 20 22 23 310 7	2 4 7 6 11 11 19 20 15 28 17 17	4 7 6 11 11 19 20 15 28 17 17 3
4 83 73 32 5 19 7	2 4 20 14 7 7 6 12 12	4 20 14 7 7 6 12 12 3
4 83 73 5 6 7	2 4 11 14 7 7 6 20 20	4 11 14 7 7 6 20 20 3
4 83 73 5 6 42 7	2 4 11 14 7 7 6 20 20 28 12 12	4 11 14 7 7 6 20 20 28 12 12 3
4 83 73 32 5 19 252 7	2 4 20 14 7 7 6 12 12 28 15 15	4 20 14 7 7 6 12 12 28 15 15 3
4 32 254 9 140 27 310 37 38 14 9 30 7	2 57 7 16 11 12 48 15 15 23 8 26 9 22 22 10 18 32	57 7 16 11 12 48 15 15 23 8 26 9 22 22 10 18 32 3
4 254 9 54 42 37 5 6 252 7	2 57 5 16 7 11 48 20 20 23 4 15 6 17 17 28 26 26	57 5 16 7 11 48 20 20 23 4 15 6 17 17 28 26 26 3
4 147 73 404 390 9 89 102 9 96 7	2 66 11 71 7 7 67 20 20 14 12 15 72 17 22	66 11 71 7 7 67 20 20 14 12 15 72 17 22 3
4 32 147 73 404 69 9 99 102 9 93 7	2 66 20 71 11 11 67 12 12 14 15 17 72 26 18	66 20 71 11 11 67 12 12 14 15 17 72 26 18 3
4 130 34 78 52 338 9 15 34 14 9 19 7	2 63 7 64 5 5 65 11 32 23 24 26 14 15 17 68 22 32	63 7 64 5 5 65 11 32 23 24 26 14 15 17 68 22 32 3
4 9 131 34 14 9 6 7	2 24 11 14 5 7 68 20 15	24 11 14 5 7 68 20 15 3
4 265 390 221 9 88 7	2 61 5 62 7 7 16 11 12	61 5 62 7 7 16 11 12 3
4 75 265 69 25 9 54 7	2 61 7 62 11 11 16 20 15	61 7 62 11 11 16 20 15 3
4 176 73 265 69 25 9 15 7	2 61 11 14 7 7 62 20 20 16 12 17	61 11 14 7 7 62 20 20 16 12 17 3
4 349 265 400 25 9 52 7	2 61 7 62 11 11 51 20 15	61 7 62 11 11 51 20 15 3
4 35 25 9 11 37 43 102 426 89 7	2 27 5 16 7 20 23 29 15 74 17 22	27 5 16 7 20 23 29 15 74 17 22 3
4 32 43 14 9 15 102 426 97 7	2 29 7 30 11 12 74 15 26	29 7 30 11 12 74 15 26 3
4 43 14 9 253 102 426 371 7	2 29 5 30 7 20 74 12 17	29 5 30 7 20 74 12 17 3
4 32 35 25 9 253 37 43 102 426 371 7	2 27 7 16 11 12 23 29 17 74 26 18	27 7 16 11 12 23 29 17 74 26 18 3
4 35 25 9 131 37 43 102 426 24 7	2 27 5 16 7 20 23 29 15 74 17 22	27 5 16 7 20 23 29 15 74 17 22 3
4 32 120 9 13 14 9 131 37 139 39 7	2 45 7 14 11 20 16 12 17 23 29 22 30 18 18	45 7 14 11 20 16 12 17 23 29 22 30 18 18 3
4 120 9 371 14 9 253 37 139 39 7	2 45 5 14 7 11 16 20 15 23 29 26 30 22 22	45 5 14 7 11 16 20 15 23 29 26 30 22 22 3
4 120 9 371 14 9 15 7	2 45 5 14 7 11 16 20 15	45 5 14 7 11 16 20 15 3
4 75 120 9 136 29 14 9 15 37 139 39 7	2 45 7 14 11 12 16 15 26 23 29 18 30 32 32	45 7 14 11 12 16 15 26 23 29 18 30 32 32 3
4 12 9 89 90 107 9 26 27 135 37 120 39 14 9 28 7	2 21 5 14 7 20 44 12 22 23 45 32 14 33 33 16 42 34	21 5 14 7 20 44 12 22 23 45 32 14 33 33 16 42 34 3
4 32 12 9 29 107 9 88 15 37 120 39 14 9 100 7	2 21 7 14 11 20 44 12 26 23 45 18 14 32 32 16 33 38	21 7 14 11 20 44 12 26 23 45 18 14 32 32 16 33 38 3
4 12 9 371 107 9 52 15 37 120 50 14 9 253 7	2 21 5 14 7 11 44 20 17 23 45 22 14 18 18 16 32 42	21 5 14 7 11 44 20 17 23 45 22 14 18 18 16 32 42 3
4 49 310 9 13 16 9 131 95 9 26 27 7	2 13 5 48 7 7 14 11 20 16 12 32	13 5 48 7 7 14 11 20 16 12 32 3
